id,label,type,attribute1,attribute2,attribute3
T02081,Ticket #2081 - Onboarding,ticket,pending,2026-03-06,medium
T00218,Ticket #218 - Billing,ticket,resolved,2026-02-04,critical
T01712,Ticket #1712 - Security,ticket,closed,2025-09-18,medium
T00461,Ticket #461 - Performance,ticket,in_progress,2025-06-12,medium
M00680,Message #680,message,internal_note,2025-09-28,true
T01312,Ticket #1312 - Onboarding,ticket,resolved,2025-11-17,medium
T00829,Ticket #829 - Onboarding,ticket,pending,2025-04-09,high
T02423,Ticket #2423 - Integration,ticket,pending,2026-01-09,critical
M00974,Message #974,message,internal_note,2026-01-04,true
T01980,Ticket #1980 - Training,ticket,pending,2025-05-25,critical
T00595,Ticket #595 - Onboarding,ticket,open,2025-07-23,high
M00717,Message #717,message,internal_note,2025-11-25,true
T02785,Ticket #2785 - Onboarding,ticket,open,2025-07-21,low
T00636,Ticket #636 - Bug,ticket,pending,2025-11-25,medium
T00941,Ticket #941 - Billing,ticket,open,2025-04-01,low
T00578,Ticket #578 - Onboarding,ticket,open,2025-12-07,high
T01329,Ticket #1329 - Integration,ticket,open,2025-11-02,high
T02500,Ticket #2500 - Feature Request,ticket,in_progress,2025-09-18,low
T02151,Ticket #2151 - Onboarding,ticket,open,2025-12-13,low
T00030,Ticket #30 - Documentation,ticket,in_progress,2025-09-15,critical
T00002,Ticket #2 - Security,ticket,closed,2025-04-12,low
T03149,Ticket #3149 - Feature Request,ticket,in_progress,2025-11-23,high
T02272,Ticket #2272 - Performance,ticket,open,2025-10-20,low
T02342,Ticket #2342 - Onboarding,ticket,open,2025-05-11,medium
M00397,Message #397,message,outbound,2025-07-28,true
T00431,Ticket #431 - Onboarding,ticket,open,2025-08-20,high
T02796,Ticket #2796 - Billing,ticket,in_progress,2025-07-30,high
T00425,Ticket #425 - Training,ticket,in_progress,2025-12-24,medium
T03191,Ticket #3191 - Documentation,ticket,open,2025-07-15,low
T02600,Ticket #2600 - Training,ticket,resolved,2026-02-07,high
T02115,Ticket #2115 - Integration,ticket,resolved,2025-10-24,critical
T01069,Ticket #1069 - Support,ticket,resolved,2025-03-17,medium
T02925,Ticket #2925 - Onboarding,ticket,in_progress,2025-04-06,high
M00739,Message #739,message,internal_note,2026-01-15,true
T00937,Ticket #937 - Feature Request,ticket,pending,2025-05-27,critical
M00783,Message #783,message,inbound,2025-03-22,true
T00265,Ticket #265 - Integration,ticket,in_progress,2026-03-08,low
T00689,Ticket #689 - Onboarding,ticket,pending,2025-08-21,high
T00134,Ticket #134 - Training,ticket,resolved,2025-04-18,high
T02219,Ticket #2219 - Support,ticket,in_progress,2025-07-26,high
T03302,Ticket #3302 - Support,ticket,closed,2025-10-19,low
T02372,Ticket #2372 - Feature Request,ticket,pending,2025-09-21,high
T01831,Ticket #1831 - Billing,ticket,in_progress,2026-02-17,medium
T02413,Ticket #2413 - Performance,ticket,open,2025-07-04,low
T00082,Ticket #82 - Feature Request,ticket,resolved,2026-01-09,medium
T00797,Ticket #797 - Bug,ticket,resolved,2025-09-22,medium
T02607,Ticket #2607 - Billing,ticket,open,2026-01-22,critical
M00674,Message #674,message,inbound,2026-02-12,true
M00194,Message #194,message,outbound,2025-06-08,true
T00928,Ticket #928 - Training,ticket,closed,2026-01-04,low
T00770,Ticket #770 - Feature Request,ticket,pending,2025-08-19,critical
M00580,Message #580,message,internal_note,2025-07-10,true
T00602,Ticket #602 - Documentation,ticket,open,2025-12-31,critical
T00914,Ticket #914 - Security,ticket,pending,2026-02-11,medium
T00514,Ticket #514 - Training,ticket,resolved,2026-01-26,high
M00112,Message #112,message,inbound,2025-10-28,true
M00787,Message #787,message,internal_note,2025-03-16,true
M00841,Message #841,message,inbound,2025-03-20,true
M00735,Message #735,message,outbound,2025-07-08,true
M00903,Message #903,message,inbound,2025-03-18,true
T02867,Ticket #2867 - Bug,ticket,closed,2025-10-13,high
C0041,BetaSys #41,client,enterprise,2024-11-18,false
T02727,Ticket #2727 - Feature Request,ticket,pending,2025-11-24,high
U0031,Julien Bertrand,user,agent,2024-06-08,false
T01356,Ticket #1356 - Documentation,ticket,closed,2025-03-19,medium
M00026,Message #26,message,internal_note,2025-10-21,true
M01171,Message #1171,message,inbound,2025-11-12,true
M01062,Message #1062,message,internal_note,2025-10-20,true
T01447,Ticket #1447 - Billing,ticket,open,2025-12-30,critical
T02837,Ticket #2837 - Documentation,ticket,in_progress,2025-11-23,high
T02455,Ticket #2455 - Bug,ticket,in_progress,2025-04-09,medium
T02988,Ticket #2988 - Onboarding,ticket,closed,2026-01-20,medium
M00066,Message #66,message,inbound,2026-02-27,true
M00365,Message #365,message,internal_note,2025-04-23,true
T01673,Ticket #1673 - Security,ticket,resolved,2025-08-12,high
T00364,Ticket #364 - Integration,ticket,in_progress,2025-07-20,medium
M00276,Message #276,message,outbound,2025-04-08,true
T01373,Ticket #1373 - Integration,ticket,resolved,2026-02-20,medium
T01188,Ticket #1188 - Integration,ticket,pending,2025-11-29,high
T01555,Ticket #1555 - Integration,ticket,closed,2025-12-19,low
T03112,Ticket #3112 - Bug,ticket,in_progress,2025-10-03,high
M00513,Message #513,message,internal_note,2025-09-06,true
T00664,Ticket #664 - Support,ticket,in_progress,2026-03-09,low
T03358,Ticket #3358 - Documentation,ticket,open,2025-07-29,medium
T03004,Ticket #3004 - Billing,ticket,resolved,2025-12-05,critical
T02602,Ticket #2602 - Support,ticket,open,2025-03-25,critical
T00060,Ticket #60 - Bug,ticket,closed,2025-10-04,high
T02694,Ticket #2694 - Feature Request,ticket,in_progress,2025-10-19,low
M00237,Message #237,message,inbound,2026-01-10,true
T01406,Ticket #1406 - Training,ticket,in_progress,2025-04-22,critical
M00592,Message #592,message,internal_note,2026-01-21,true
T01129,Ticket #1129 - Bug,ticket,closed,2025-10-31,critical
T02618,Ticket #2618 - Training,ticket,open,2026-02-20,medium
T01010,Ticket #1010 - Billing,ticket,in_progress,2025-11-30,high
T01145,Ticket #1145 - Feature Request,ticket,open,2026-02-06,critical
T00335,Ticket #335 - Training,ticket,resolved,2025-04-28,low
T00523,Ticket #523 - Documentation,ticket,open,2025-05-09,high
C0050,OmegaSoft #50,client,pro,2025-03-31,false
T01866,Ticket #1866 - Onboarding,ticket,in_progress,2025-05-07,critical
T01366,Ticket #1366 - Performance,ticket,open,2025-09-21,high
T02993,Ticket #2993 - Integration,ticket,in_progress,2026-01-05,critical
T01261,Ticket #1261 - Integration,ticket,resolved,2025-04-11,medium
T02709,Ticket #2709 - Integration,ticket,open,2025-08-31,low
T00569,Ticket #569 - Support,ticket,pending,2025-03-15,low
T02734,Ticket #2734 - Feature Request,ticket,open,2025-11-07,low
T00498,Ticket #498 - Bug,ticket,closed,2026-01-27,critical
T02095,Ticket #2095 - Integration,ticket,closed,2025-04-21,high
M00258,Message #258,message,outbound,2025-04-29,true
T00816,Ticket #816 - Billing,ticket,in_progress,2025-11-21,medium
M00500,Message #500,message,internal_note,2025-11-07,true
M00127,Message #127,message,inbound,2025-05-24,true
M00695,Message #695,message,internal_note,2025-09-03,true
M00415,Message #415,message,outbound,2025-12-14,true
M00723,Message #723,message,outbound,2026-02-11,true
T02581,Ticket #2581 - Integration,ticket,pending,2025-07-11,high
M00012,Message #12,message,inbound,2026-01-23,true
T00744,Ticket #744 - Billing,ticket,in_progress,2025-09-29,medium
T01282,Ticket #1282 - Onboarding,ticket,resolved,2025-11-12,critical
T02028,Ticket #2028 - Training,ticket,resolved,2026-03-08,low
T00356,Ticket #356 - Performance,ticket,open,2025-05-23,medium
T01778,Ticket #1778 - Performance,ticket,closed,2025-11-10,low
U0028,Hugo Perrin,user,supervisor,2025-06-10,false
T00810,Ticket #810 - Integration,ticket,in_progress,2025-08-19,low
M01023,Message #1023,message,outbound,2025-10-14,true
T00440,Ticket #440 - Documentation,ticket,closed,2025-11-16,low
T00377,Ticket #377 - Performance,ticket,closed,2025-08-11,medium
T02351,Ticket #2351 - Billing,ticket,open,2025-05-27,high
T02181,Ticket #2181 - Security,ticket,resolved,2025-07-05,critical
T00615,Ticket #615 - Bug,ticket,open,2025-04-24,critical
T02776,Ticket #2776 - Onboarding,ticket,pending,2025-09-22,critical
T01158,Ticket #1158 - Onboarding,ticket,closed,2025-10-06,low
T01487,Ticket #1487 - Billing,ticket,pending,2025-06-03,low
T03309,Ticket #3309 - Support,ticket,pending,2025-12-07,medium
T01141,Ticket #1141 - Onboarding,ticket,resolved,2025-09-06,critical
T03220,Ticket #3220 - Billing,ticket,pending,2025-04-10,low
T01922,Ticket #1922 - Documentation,ticket,pending,2025-12-23,low
T02210,Ticket #2210 - Security,ticket,resolved,2026-02-04,high
T01200,Ticket #1200 - Security,ticket,closed,2025-11-02,low
T01931,Ticket #1931 - Support,ticket,resolved,2025-09-17,high
T00879,Ticket #879 - Bug,ticket,open,2025-04-01,low
T00630,Ticket #630 - Training,ticket,closed,2025-07-28,high
TAG010,payment,tag,tag,,true
M00247,Message #247,message,inbound,2025-08-20,true
T01827,Ticket #1827 - Documentation,ticket,open,2026-02-12,high
T02509,Ticket #2509 - Support,ticket,resolved,2025-03-24,low
T00468,Ticket #468 - Bug,ticket,closed,2025-12-03,low
T03334,Ticket #3334 - Feature Request,ticket,pending,2025-05-02,medium
C0017,ThetaNet #17,client,starter,2025-07-03,false
T01456,Ticket #1456 - Billing,ticket,in_progress,2025-10-18,critical
T01267,Ticket #1267 - Onboarding,ticket,closed,2025-09-12,critical
T02507,Ticket #2507 - Support,ticket,open,2025-11-14,critical
T03002,Ticket #3002 - Bug,ticket,closed,2025-12-30,critical
T01739,Ticket #1739 - Security,ticket,pending,2025-08-12,high
T00765,Ticket #765 - Bug,ticket,resolved,2025-05-22,critical
T02171,Ticket #2171 - Training,ticket,open,2025-08-21,low
M00691,Message #691,message,inbound,2025-11-13,true
T01564,Ticket #1564 - Performance,ticket,closed,2026-02-01,critical
M00384,Message #384,message,internal_note,2025-08-13,true
T00235,Ticket #235 - Training,ticket,closed,2025-09-21,low
T02324,Ticket #2324 - Performance,ticket,open,2025-06-13,high
M00426,Message #426,message,outbound,2025-04-08,true
C0034,CloudSoft #34,client,pro,2025-12-21,false
T03230,Ticket #3230 - Feature Request,ticket,closed,2025-11-15,low
M00700,Message #700,message,internal_note,2025-04-26,true
T02057,Ticket #2057 - Performance,ticket,open,2025-05-11,high
T00439,Ticket #439 - Feature Request,ticket,closed,2025-06-08,critical
T00207,Ticket #207 - Security,ticket,open,2025-07-30,low
T03338,Ticket #3338 - Training,ticket,resolved,2025-10-24,medium
U0019,Ugo Fontaine,user,admin,2026-01-02,true
T03068,Ticket #3068 - Bug,ticket,closed,2025-06-17,low
T01773,Ticket #1773 - Billing,ticket,open,2025-10-29,high
M00785,Message #785,message,internal_note,2026-02-16,true
T01632,Ticket #1632 - Training,ticket,resolved,2025-09-18,low
T00148,Ticket #148 - Feature Request,ticket,resolved,2026-01-23,medium
T01693,Ticket #1693 - Documentation,ticket,in_progress,2026-02-04,low
M00663,Message #663,message,outbound,2025-06-04,true
U0036,Frank Clement,user,admin,2025-12-30,true
T01989,Ticket #1989 - Documentation,ticket,open,2025-12-02,low
T03050,Ticket #3050 - Documentation,ticket,in_progress,2025-11-05,critical
T01897,Ticket #1897 - Support,ticket,pending,2025-05-23,critical
T01695,Ticket #1695 - Support,ticket,pending,2025-12-13,low
T00133,Ticket #133 - Integration,ticket,pending,2025-03-31,high
T02275,Ticket #2275 - Bug,ticket,open,2025-10-25,low
T01984,Ticket #1984 - Feature Request,ticket,in_progress,2025-04-04,critical
T03496,Ticket #3496 - Feature Request,ticket,pending,2025-09-11,medium
T01641,Ticket #1641 - Security,ticket,resolved,2025-12-25,critical
T02397,Ticket #2397 - Support,ticket,in_progress,2025-03-25,low
T01707,Ticket #1707 - Performance,ticket,closed,2026-02-03,critical
M00850,Message #850,message,inbound,2026-02-26,true
T03234,Ticket #3234 - Integration,ticket,in_progress,2026-03-04,high
M00203,Message #203,message,internal_note,2025-09-28,true
T00330,Ticket #330 - Billing,ticket,pending,2025-04-30,low
T03152,Ticket #3152 - Integration,ticket,closed,2025-07-14,high
C0047,ThetaNet #47,client,pro,2024-09-05,true
T02540,Ticket #2540 - Feature Request,ticket,closed,2026-01-30,low
M01104,Message #1104,message,inbound,2025-12-12,true
T00180,Ticket #180 - Security,ticket,in_progress,2025-09-03,low
M00055,Message #55,message,outbound,2026-01-16,true
M00729,Message #729,message,inbound,2025-12-08,true
T02193,Ticket #2193 - Security,ticket,closed,2025-11-28,low
M00798,Message #798,message,outbound,2025-04-17,true
M00042,Message #42,message,outbound,2025-10-28,true
T00138,Ticket #138 - Performance,ticket,open,2025-12-29,low
T03379,Ticket #3379 - Bug,ticket,in_progress,2025-08-23,low
T01427,Ticket #1427 - Billing,ticket,pending,2025-08-15,low
M00647,Message #647,message,outbound,2025-05-01,true
T03016,Ticket #3016 - Feature Request,ticket,closed,2025-07-16,high
M00664,Message #664,message,inbound,2025-06-15,true
T02056,Ticket #2056 - Feature Request,ticket,open,2026-02-24,critical
M00452,Message #452,message,inbound,2026-01-31,true
T02539,Ticket #2539 - Bug,ticket,closed,2025-09-04,medium
T01026,Ticket #1026 - Onboarding,ticket,in_progress,2025-06-05,medium
T01545,Ticket #1545 - Support,ticket,closed,2025-04-17,high
T01468,Ticket #1468 - Onboarding,ticket,pending,2026-01-02,high
M00420,Message #420,message,outbound,2025-12-15,true
M00271,Message #271,message,outbound,2025-08-28,true
T00672,Ticket #672 - Performance,ticket,open,2025-07-15,high
U0023,Manon Dupont,user,supervisor,2025-01-26,false
T02578,Ticket #2578 - Integration,ticket,pending,2025-12-14,high
T02871,Ticket #2871 - Performance,ticket,in_progress,2026-02-09,low
T02625,Ticket #2625 - Security,ticket,in_progress,2025-08-04,high
T02771,Ticket #2771 - Billing,ticket,resolved,2025-11-18,medium
U0076,Rose Garcia,user,supervisor,2025-08-07,false
T00130,Ticket #130 - Billing,ticket,closed,2025-03-29,critical
T03239,Ticket #3239 - Integration,ticket,in_progress,2025-09-15,low
T01294,Ticket #1294 - Performance,ticket,closed,2025-05-21,medium
T01472,Ticket #1472 - Support,ticket,resolved,2025-12-08,low
T02092,Ticket #2092 - Performance,ticket,closed,2026-03-07,high
M00373,Message #373,message,inbound,2025-10-04,true
M00516,Message #516,message,inbound,2025-05-23,true
T01782,Ticket #1782 - Support,ticket,resolved,2025-11-19,medium
T00965,Ticket #965 - Documentation,ticket,open,2026-01-11,high
T00160,Ticket #160 - Integration,ticket,in_progress,2025-11-17,low
T01029,Ticket #1029 - Documentation,ticket,resolved,2025-09-11,high
T02556,Ticket #2556 - Feature Request,ticket,open,2025-09-06,high
M00304,Message #304,message,internal_note,2025-08-24,true
M01067,Message #1067,message,outbound,2025-05-10,true
M01134,Message #1134,message,inbound,2025-10-13,true
T01868,Ticket #1868 - Performance,ticket,resolved,2026-01-22,low
T01160,Ticket #1160 - Onboarding,ticket,resolved,2025-06-10,low
U0061,Manon Clement,user,supervisor,2026-01-07,false
T01323,Ticket #1323 - Performance,ticket,pending,2025-05-01,low
T02394,Ticket #2394 - Integration,ticket,in_progress,2025-03-25,low
T03275,Ticket #3275 - Training,ticket,in_progress,2025-03-10,low
T02494,Ticket #2494 - Support,ticket,resolved,2025-04-14,critical
T00904,Ticket #904 - Integration,ticket,closed,2026-01-31,critical
T03499,Ticket #3499 - Billing,ticket,resolved,2025-11-27,high
T02466,Ticket #2466 - Support,ticket,resolved,2025-06-30,low
T03072,Ticket #3072 - Performance,ticket,open,2025-10-10,low
M00113,Message #113,message,outbound,2025-11-28,true
M00392,Message #392,message,inbound,2025-12-31,true
T01344,Ticket #1344 - Documentation,ticket,pending,2025-04-27,medium
T03007,Ticket #3007 - Feature Request,ticket,resolved,2025-05-29,medium
T01881,Ticket #1881 - Security,ticket,in_progress,2025-07-21,critical
T00073,Ticket #73 - Integration,ticket,open,2025-09-30,high
T00216,Ticket #216 - Billing,ticket,resolved,2025-07-16,critical
M01040,Message #1040,message,internal_note,2025-09-27,true
T02642,Ticket #2642 - Security,ticket,closed,2025-05-22,critical
T01384,Ticket #1384 - Integration,ticket,pending,2025-11-20,high
M00923,Message #923,message,inbound,2025-12-29,true
T01098,Ticket #1098 - Support,ticket,pending,2026-01-22,critical
T02799,Ticket #2799 - Onboarding,ticket,pending,2026-01-26,high
T00093,Ticket #93 - Training,ticket,resolved,2025-11-11,critical
M00976,Message #976,message,inbound,2025-07-09,true
T01534,Ticket #1534 - Feature Request,ticket,closed,2025-08-04,high
T02294,Ticket #2294 - Billing,ticket,resolved,2026-01-25,high
M00838,Message #838,message,internal_note,2026-01-15,true
T00820,Ticket #820 - Training,ticket,open,2025-11-16,high
T03173,Ticket #3173 - Billing,ticket,in_progress,2025-08-31,low
T03382,Ticket #3382 - Documentation,ticket,resolved,2025-04-10,medium
M00261,Message #261,message,outbound,2025-05-09,true
T01775,Ticket #1775 - Integration,ticket,open,2026-02-10,low
T02437,Ticket #2437 - Billing,ticket,resolved,2026-02-19,high
T02541,Ticket #2541 - Training,ticket,resolved,2025-12-24,medium
T02130,Ticket #2130 - Feature Request,ticket,pending,2026-02-19,medium
M01169,Message #1169,message,outbound,2025-10-02,true
